02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Received complete frame timestamp 2746888761 frame type 4 frame size 1926 at time 1618270619, jitter estimate was 1105
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Packet received and sent to jitter estimate with: timestamp=2746888761 wall_clock=1618270619
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Jitter estimate updated with: frameSize=1926 frameDelayMS=0
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Framesize statistics: max=7296.350730 average=4620.927720
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; The estimated slope is: theta=(0.001359, 0.614688)
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Random jitter: mean=-96.108243 variance=194312.662713
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Current jitter estimate: 0.000000
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Current max RTT: 0
02-04 02:55:26.702 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:701 |    0)  32148; Decoding timestamp 2746888761
02-04 02:55:26.707 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:707 |    6)  32148; Frame decoded: time_stamp=2746888761 dec_time=6 max_dec_time=6, at 1618271219
02-04 02:55:26.707 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:707 |    0)  32148; FrameToRender(timestamp:2746888761)
02-04 02:55:26.708 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:707 |    0)  32148; RenderFrame for stream 2055736904, render time: 1618271246
02-04 02:55:26.708 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:707 |    0)  32148; Desired jitter buffer level: 1011 ms
02-04 02:55:26.708 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:707 |    0)  32148; ExtrapolateLocalTime(2746907571)=1618270664 ms
02-04 02:55:26.708 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:707 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271357
02-04 02:55:26.722 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:721 |   14)  32089; IncomingFrame width 640, height 480
02-04 02:55:26.722 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:722 |    1)  32051; SetCSRCs: 
02-04 02:55:26.722 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:722 |    0)  32051; Drop frame due to frame rate
02-04 02:55:26.722 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:722 |    0)  32051; RenderFrame for stream 0, render time: 1618271234
02-04 02:55:26.722 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:722 |    0)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.727 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:727 |    5)  32148; ExtrapolateLocalTime(2746907571)=1618270664 ms
02-04 02:55:26.727 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:727 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271357
02-04 02:55:26.728 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:728 |    1)  32023; JB(0xc11e9220) FB(0xc11f2100): Complete frame added to jitterbuffer, size:965 type 4
02-04 02:55:26.728 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:728 |    0)  32023; g1=0.000000 g2=-400.000000 alarm=0
02-04 02:55:26.728 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:728 |    0)  32023; w[0]=197.473104 w[1]=-31780.669705 ts=2747005041 tMs=314572800
02-04 02:55:26.747 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:747 |   19)  32148; ExtrapolateLocalTime(2746907571)=1618270674 ms
02-04 02:55:26.748 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:747 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271367
02-04 02:55:26.768 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:768 |   21)  32148; ExtrapolateLocalTime(2746907571)=1618270674 ms
02-04 02:55:26.768 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:768 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271367
02-04 02:55:26.788 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:788 |   20)  32148; ExtrapolateLocalTime(2746907571)=1618270674 ms
02-04 02:55:26.788 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:788 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271367
02-04 02:55:26.789 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:789 |    1)  32089; IncomingFrame width 640, height 480
02-04 02:55:26.789 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:789 |    0)  32051; SetCSRCs: 
02-04 02:55:26.795 31916 32022 D AGORA_SDK: APICALL ( 2:55:26:795 |  205)  32051; SendCodec
02-04 02:55:26.795 31916 32022 D AGORA_SDK: APICALL ( 2:55:26:795 |    0)  32051; SendCodec type
02-04 02:55:26.796 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:795 |    6)  32051; RenderFrame for stream 0, render time: 1618271301
02-04 02:55:26.797 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:797 |    2)  32049; [MediaCodecVideoEncoder] Bwe setRates: 318 kbps
02-04 02:55:26.797 31916 32022 I AGORA_SDK: INFO    ( 2:55:26:797 |    0)  32049; [MediaCodecVideoEncoder] setRates up to : 302100 bps(converted) 7 fps
02-04 02:55:26.799 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:798 |    1)  32049; Sending()
02-04 02:55:26.799 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:799 |    1)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.799 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:799 |    0)  32049; CurrentSendFrequencyHz()
02-04 02:55:26.799 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:799 |    0)  32049; PacketCountSent()
02-04 02:55:26.799 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:799 |    0)  32049; ByteCountSent()
02-04 02:55:26.805 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:805 |    6)  32023; [ch0] receive agora rtcp packet from vos
02-04 02:55:26.808 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    3)  32148; ExtrapolateLocalTime(2746907571)=1618270674 ms
02-04 02:55:26.808 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Render frame 3275118496 at 2746907571. Render delay 1618271367
02-04 02:55:26.808 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Received complete frame timestamp 2746907571 frame type 4 frame size 5272 at time 1618270619, jitter estimate was 1011
02-04 02:55:26.808 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Packet received and sent to jitter estimate with: timestamp=2746907571 wall_clock=1618270619
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Jitter estimate updated with: frameSize=5272 frameDelayMS=0
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Framesize statistics: max=7295.621095 average=4640.459888
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; The estimated slope is: theta=(0.000481, 0.351942)
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Random jitter: mean=-112.973093 variance=168544.673201
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Current jitter estimate: 0.000000
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Current max RTT: 0
02-04 02:55:26.809 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:808 |    0)  32148; Decoding timestamp 2746907571
02-04 02:55:26.814 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:814 |    6)  32049; Sending()
02-04 02:55:26.814 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:814 |    0)  32049; CurrentSendFrequencyHz()
02-04 02:55:26.815 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:814 |    0)  32049; PacketCountSent()
02-04 02:55:26.815 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:814 |    0)  32049; ByteCountSent()
02-04 02:55:26.818 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:818 |    4)  32148; Frame decoded: time_stamp=2746907571 dec_time=10 max_dec_time=6, at 1618271330
02-04 02:55:26.819 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:818 |    0)  32148; FrameToRender(timestamp:2746907571)
02-04 02:55:26.819 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:818 |    0)  32148; RenderFrame for stream 2055736904, render time: 1618271367
02-04 02:55:26.819 31916 32022 D AGORA_SDK: MEMORY  ( 2:55:26:818 |    0)  32148; AddFrame: allocating buffer 3
02-04 02:55:26.819 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:818 |    0)  32148; Desired jitter buffer level: 938 ms
02-04 02:55:26.819 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:819 |    1)  32148; ExtrapolateLocalTime(2746930611)=1618270791 ms
02-04 02:55:26.820 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:819 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271509
02-04 02:55:26.839 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:839 |   20)  32148; ExtrapolateLocalTime(2746930611)=1618270791 ms
02-04 02:55:26.839 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:839 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271509
02-04 02:55:26.850 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:850 |   11)  32089; IncomingFrame width 640, height 480
02-04 02:55:26.850 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:850 |    0)  32051; SetCSRCs: 
02-04 02:55:26.850 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:850 |    0)  32051; Drop frame due to frame rate
02-04 02:55:26.850 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:850 |    0)  32051; RenderFrame for stream 0, render time: 1618271362
02-04 02:55:26.855 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:854 |    4)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.859 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:859 |    5)  32023; JB(0xc11e9220) FB(0xc11f2600): Complete frame added to jitterbuffer, size:1166 type 4
02-04 02:55:26.859 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:859 |    0)  32023; g1=0.000000 g2=-800.000000 alarm=0
02-04 02:55:26.859 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:859 |    0)  32023; w[0]=189.407056 w[1]=-26244.811806 ts=2747023491 tMs=0
02-04 02:55:26.859 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:859 |    0)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.859 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:859 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.879 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:879 |   20)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.879 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:879 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.899 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:899 |   20)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.900 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:899 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.903 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:903 |    4)  32149; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.920 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:919 |   16)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.920 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:920 |    1)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.923 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:923 |    3)  32089; IncomingFrame width 640, height 480
02-04 02:55:26.923 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:923 |    0)  32051; SetCSRCs: 
02-04 02:55:26.927 31916 32022 D AGORA_SDK: APICALL ( 2:55:26:927 |  132)  32051; SendCodec
02-04 02:55:26.927 31916 32022 D AGORA_SDK: APICALL ( 2:55:26:927 |    0)  32051; SendCodec type
02-04 02:55:26.927 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:927 |    4)  32051; RenderFrame for stream 0, render time: 1618271435
02-04 02:55:26.931 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:931 |    4)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.932 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:932 |    1)  32049; Sending()
02-04 02:55:26.932 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:932 |    0)  32049; CurrentSendFrequencyHz()
02-04 02:55:26.933 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:932 |    0)  32049; PacketCountSent()
02-04 02:55:26.933 31916 32022 D AGORA_SDK: MODCALL ( 2:55:26:932 |    0)  32049; ByteCountSent()
02-04 02:55:26.940 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:940 |    8)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.940 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:940 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.941 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:941 |    1)  32023; house keeping: 22 erased, 0 left
02-04 02:55:26.941 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:941 |    0)  32023; house keeping: 1 erased, 0 left
02-04 02:55:26.941 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:941 |    0)  32023; [warn] cancel calculate. reason: (nowMs - lastRts) 1915 ms < (durationMs + deferMs) 6000 ms
02-04 02:55:26.941 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:941 |    0)  32023; [warn] cancel calculate. reason: (nowMs - lastRts) 1645 ms < (durationMs + deferMs) 6000 ms
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |   19)  32148; ExtrapolateLocalTime(2746930611)=1618270803 ms
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Render frame 3275118496 at 2746930611. Render delay 1618271521
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Received complete frame timestamp 2746930611 frame type 4 frame size 6826 at time 1618270620, jitter estimate was 938
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Packet received and sent to jitter estimate with: timestamp=2746930611 wall_clock=1618270620
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Jitter estimate updated with: frameSize=6826 frameDelayMS=0
02-04 02:55:26.960 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Framesize statistics: max=7294.891533 average=4706.026092
02-04 02:55:26.961 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; The estimated slope is: theta=(0.000080, 0.087386)
02-04 02:55:26.961 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Random jitter: mean=-130.863976 variance=150037.258483
02-04 02:55:26.961 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Current jitter estimate: 0.000000
02-04 02:55:26.961 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Current max RTT: 0
02-04 02:55:26.961 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:960 |    0)  32148; Decoding timestamp 2746930611
02-04 02:55:26.969 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:969 |    9)  32023; Paced sender video rexfer target bitrate 283.
02-04 02:55:26.971 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:971 |    2)  32023; JB(0xc11e9220) FB(0xc11f0d00): Complete frame added to jitterbuffer, size:2130 type 4
02-04 02:55:26.971 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:971 |    0)  32023; g1=0.000000 g2=-1200.000000 alarm=0
02-04 02:55:26.971 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:971 |    0)  32023; w[0]=183.924031 w[1]=-22333.365203 ts=2747041401 tMs=3217554592
02-04 02:55:26.971 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:971 |    0)  32148; Frame decoded: time_stamp=2746930611 dec_time=11 max_dec_time=10, at 1618271483
02-04 02:55:26.972 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:971 |    0)  32148; FrameToRender(timestamp:2746930611)
02-04 02:55:26.972 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:971 |    0)  32148; RenderFrame for stream 2055736904, render time: 1618271521
02-04 02:55:26.972 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:971 |    0)  32148; Desired jitter buffer level: 883 ms
02-04 02:55:26.972 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:972 |    1)  32148; ExtrapolateLocalTime(2746941321)=1618270870 ms
02-04 02:55:26.972 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:972 |    0)  32148; Render frame 3275118496 at 2746941321. Render delay 1618271599
02-04 02:55:26.983 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:982 |   10)  32089; IncomingFrame width 640, height 480
02-04 02:55:26.983 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:983 |    1)  32051; SetCSRCs: 
02-04 02:55:26.983 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:983 |    0)  32051; Drop frame due to frame rate
02-04 02:55:26.983 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:983 |    0)  32051; RenderFrame for stream 0, render time: 1618271495
02-04 02:55:26.987 31916 32022 D AGORA_SDK: STREAM  ( 2:55:26:987 |    4)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:26.992 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:992 |    5)  32148; ExtrapolateLocalTime(2746941321)=1618270870 ms
02-04 02:55:26.992 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:26:992 |    0)  32148; Render frame 3275118496 at 2746941321. Render delay 1618271599
02-04 02:55:27.012 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 12 |    0)  32148; ExtrapolateLocalTime(2746941321)=1618270870 ms
02-04 02:55:27.012 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 12 |    0)  32148; Render frame 3275118496 at 2746941321. Render delay 1618271599
02-04 02:55:27.018 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 18 |    6)  32023; [tactics] audio peer uid 2055736904 seq 165 codec:82 rPkCount 46 sPkCount 48 netType 5 poorDevice 0             PkLst 0 frameLst 0 rtt 0 jitter 0 FEC 1:0 maxLst 0 uQos 0 dQos 0
02-04 02:55:27.031 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 31 |   13)  32023; [tactics] video peer uid(send):2055736904 seq:165 uQos:0 dQos:0 sendPk:4825 rtt:217 lost:2 bwe:99 kbps:188 fps:5 qp:24 resolution:480X640
02-04 02:55:27.031 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 31 |    0)  32023; [tactics] video peer uid(recv):2055736904 seq:165 uQos:0 dQos:0 rtt:0 lost3rd:0 lost4th:0 kbps:413 pack/s:44 fps:13 qp:0 resolution:0X0
02-04 02:55:27.032 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 32 |    1)  32148; ExtrapolateLocalTime(2746941321)=1618270870 ms
02-04 02:55:27.032 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 32 |    0)  32148; Render frame 3275118496 at 2746941321. Render delay 1618271599
02-04 02:55:27.052 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |   20)  32148; ExtrapolateLocalTime(2746941321)=1618270870 ms
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; Render frame 3275118496 at 2746941321. Render delay 1618271599
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; Received complete frame timestamp 2746941321 frame type 4 frame size 3247 at time 1618270620, jitter estimate was 883
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; Packet received and sent to jitter estimate with: timestamp=2746941321 wall_clock=1618270620
02-04 02:55:27.053 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 52 |    0)  32089; IncomingFrame width 640, height 480
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; Jitter estimate updated with: frameSize=3247 frameDelayMS=0
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; Framesize statistics: max=7294.162044 average=4662.255309
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 52 |    0)  32148; The estimated slope is: theta=(0.000080, 0.087386)
02-04 02:55:27.053 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 53 |    1)  32148; Random jitter: mean=-129.523767 variance=133382.617426
02-04 02:55:27.054 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 53 |    0)  32148; Current jitter estimate: 0.000000
02-04 02:55:27.054 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 53 |    0)  32148; Current max RTT: 0
02-04 02:55:27.054 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 53 |    0)  32051; SetCSRCs: 
02-04 02:55:27.054 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 53 |    0)  32148; Decoding timestamp 2746941321
02-04 02:55:27.056 31916 32022 D AGORA_SDK: APICALL ( 2:55:27: 56 |    0)  32051; SendCodec
02-04 02:55:27.056 31916 32022 D AGORA_SDK: APICALL ( 2:55:27: 56 |    0)  32051; SendCodec type
02-04 02:55:27.056 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 56 |    3)  32051; RenderFrame for stream 0, render time: 1618271565
02-04 02:55:27.057 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 57 |    1)  32049; [MediaCodecVideoEncoder] Bwe setRates: 337 kbps
02-04 02:55:27.058 31916 32022 I AGORA_SDK: INFO    ( 2:55:27: 58 |    1)  32049; [MediaCodecVideoEncoder] setRates up to : 320150 bps(converted) 7 fps
02-04 02:55:27.058 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 58 |    0)  32092; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:27.059 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 59 |    1)  32049; Sending()
02-04 02:55:27.059 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 59 |    0)  32049; CurrentSendFrequencyHz()
02-04 02:55:27.059 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 59 |    0)  32049; PacketCountSent()
02-04 02:55:27.059 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 59 |    0)  32049; ByteCountSent()
02-04 02:55:27.061 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 61 |    2)  32148; Frame decoded: time_stamp=2746941321 dec_time=8 max_dec_time=11, at 1618271573
02-04 02:55:27.062 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 61 |    0)  32148; FrameToRender(timestamp:2746941321)
02-04 02:55:27.062 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 61 |    0)  32148; RenderFrame for stream 2055736904, render time: 1618271599
02-04 02:55:27.062 31916 32022 D AGORA_SDK: MEMORY  ( 2:55:27: 61 |    0)  32148; AddFrame: allocating buffer 4
02-04 02:55:27.062 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 61 |    0)  32148; Desired jitter buffer level: 831 ms
02-04 02:55:27.062 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 61 |    0)  32148; ExtrapolateLocalTime(2746956711)=1618270954 ms
02-04 02:55:27.062 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 61 |    0)  32148; Render frame 3275118496 at 2746956711. Render delay 1618271700
02-04 02:55:27.062 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 62 |    1)  32023; JB(0xc11e9220) FB(0xbf999700): Complete frame added to jitterbuffer, size:2988 type 4
02-04 02:55:27.062 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 62 |    0)  32023; g1=0.000000 g2=-1600.000000 alarm=0
02-04 02:55:27.063 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 62 |    0)  32023; w[0]=180.938279 w[1]=-20132.289668 ts=2747059041 tMs=0
02-04 02:55:27.067 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 66 |    4)  32049; Sending()
02-04 02:55:27.067 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 67 |    1)  32049; CurrentSendFrequencyHz()
02-04 02:55:27.067 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 67 |    0)  32049; PacketCountSent()
02-04 02:55:27.067 31916 32022 D AGORA_SDK: MODCALL ( 2:55:27: 67 |    0)  32049; ByteCountSent()
02-04 02:55:27.067 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 67 |    0)  32023; [ch0] receive agora rtcp packet from vos
02-04 02:55:27.082 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 82 |   15)  32148; ExtrapolateLocalTime(2746956711)=1618270960 ms
02-04 02:55:27.082 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27: 82 |    0)  32148; Render frame 3275118496 at 2746956711. Render delay 1618271706
02-04 02:55:27.099 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27: 99 |   17)  32149; IncomingVideoStreamProcess: Render frame 640 * 480, time: 1951625061
02-04 02:55:27.102 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27:102 |    3)  32148; ExtrapolateLocalTime(2746956711)=1618270960 ms
02-04 02:55:27.102 31916 32022 D AGORA_SDK: DEBUG   ( 2:55:27:102 |    0)  32148; Render frame 3275118496 at 2746956711. Render delay 1618271706
02-04 02:55:27.118 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27:117 |   15)  32089; IncomingFrame width 640, height 480
02-04 02:55:27.118 31916 32022 D AGORA_SDK: STREAM  ( 2:55:27:118 |    1)  32051; SetCSRCs: 
